"Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,Inventory_Turnover,Stock_Utilization,Delivery_Efficiency,Total_Cost,Estimated_Profit,Demand_Gap,Risk_Score"
"WH056,Dallas,3636,3453,8,6,11,50893,S990,Groceries,5913,2.429350460264812,4.500107242394876,3.653985948292594,38021,2774,10625,157,14,37,1.6262376237623761,0.09563136161594908,8.429350460264812,64292,-58379,-183,29.500107242394876"
"WH222,Dallas,2049,2313,5,3,16,44699,S496,Automotive,5031,1.7913137598968638,4.96618886395882,4.5028807335033,47494,14434,14244,33,48,88,2.4553440702781844,0.04314229165789363,4.791313759896864,73377,-68346,264,68.96618886395882"
"WH034,San Francisco,2843,1770,2,5,20,87773,S849,Apparel,1507,1.0514535844229684,7.5464649757061855,4.341844174472403,28144,7977,1059,274,27,49,0.5300738656348927,0.1010162023877203,6.051453584422968,96809,-95302,-1073,54.546464975706186"
"WH347,Houston,2161,1243,2,3,20,50718,S662,Automotive,8371,3.9287828926228343,1.5903102237106872,4.128188611581448,40991,17666,10537,26,34,76,3.873669597408607,0.05271888951233197,6.928782892622834,78921,-70550,-918,55.59031022371069"
"WH026,Los Angeles,3723,4495,5,2,8,71632,S281,Electronics,1051,3.608916006864474,9.959796340167538,2.0507919247428528,38342,17265,6921,93,9,66,0.2822992210582863,0.09709978613530854,5.608916006864474,95818,-94767,772,26.959796340167536"
"WH007,Chicago,3451,1006,10,4,9,65441,S919,Apparel,6401,2.834905660604244,5.381435112021976,4.960373360725495,38157,7002,4023,24,33,96,1.8548246884960882,0.090442120711796,6.834905660604244,76466,-70065,-2445,47.381435112021975"
"WH012,Seattle,2493,1158,6,1,16,40274,S405,Electronics,7689,0.5946722535741376,4.10135247088196,4.401669488097754,26879,3849,4042,12,43,99,3.0842358604091458,0.09274898619740318,1.5946722535741376,48165,-40476,-1335,63.10135247088196"
"WH341,Denver,3796,3992,7,7,16,53322,S219,Electronics,2125,1.324449434104031,7.227393537841966,2.9893097276670577,20650,10068,5006,26,30,32,0.559799789251844,0.18382566585956417,8.32444943410403,68396,-66271,196,53.22739353784196"
"WH155,San Francisco,3095,4848,6,6,12,64914,S345,Groceries,3841,3.190223156493436,2.4640067992908765,4.040233849377735,43468,10594,5244,119,41,53,1.2410339256865912,0.07120180362565566,9.190223156493436,80752,-76911,1753,55.46400679929088"
"WH493,Denver,4116,4610,8,6,6,34868,S995,Electronics,2702,3.621050529720467,9.73414068336589,3.026274515295321,44883,12300,2152,88,45,54,0.6564625850340136,0.0917050999264755,9.621050529720467,49320,-46618,494,60.734140683365894"
"WH399,Denver,4248,2155,2,4,22,52943,S685,Furniture,3942,4.408079852073309,3.8795474461255943,3.6401545727834135,14161,10536,6394,117,48,72,0.9279661016949152,0.29997881505543394,8.408079852073309,69873,-65931,-2093,73.8795474461256"
"WH495,Los Angeles,3706,3087,8,3,9,86437,S527,Electronics,4339,3.303135834998611,2.1253675132984746,2.1108186746706985,27574,17898,2248,196,44,81,1.1708041014570967,0.1344019728729963,6.303135834998611,106583,-102244,-619,55.12536751329847"
"WH364,Dallas,3213,4295,7,5,19,75884,S617,Apparel,3474,3.1194066672876173,7.273631316549489,2.052771680489821,49723,10859,14319,185,2,17,1.0812324929971988,0.06461798362930636,8.119406667287617,101062,-97588,1082,28.27363131654949"
"WH499,Seattle,2809,1747,7,2,14,70859,S254,Apparel,1314,4.805806644610276,8.834459768962146,2.0623326325656874,14956,17141,13579,247,24,87,0.4677821288714845,0.18781759828831238,6.805806644610276,101579,-100265,-1062,46.83445976896215"
"WH105,Houston,565,3432,6,2,22,70908,S732,Electronics,3326,2.313902434046069,8.062124544745291,2.863159632673343,28387,9132,14296,247,21,60,5.886725663716814,0.019903476943671398,4.313902434046069,94336,-91010,2867,51.06212454474529"
"WH434,Los Angeles,3728,3990,9,6,18,51895,S839,Automotive,9095,2.838561473189817,4.70041585718084,4.777678406085061,43242,13126,13685,171,13,52,2.4396459227467813,0.08621247860876,8.838561473189817,78706,-69611,262,35.70041585718084"
"WH493,Los Angeles,4265,4000,10,3,17,95822,S679,Apparel,2188,2.2170117270312675,1.0412150124314044,4.354504451779448,18618,13257,14977,276,3,23,0.5130128956623681,0.22907938554087443,5.2170117270312675,124056,-121868,-265,21.041215012431405"
"WH145,Chicago,2215,2421,5,5,6,50560,S392,Electronics,8757,2.140447525805744,5.3628732525772405,1.1382425282653048,35201,12612,1619,187,47,12,3.9534988713318286,0.06292434874009262,7.140447525805744,64791,-56034,206,58.362873252577245"
"WH248,Atlanta,4784,1437,8,5,19,34112,S768,Electronics,2642,4.251838310284589,7.710305014520818,4.92600906371119,13013,4433,2674,211,25,90,0.552257525083612,0.3676323676323676,9.25183831028459,41219,-38577,-3347,51.71030501452082"
"WH100,Los Angeles,2217,2642,6,2,10,50313,S143,Electronics,8678,1.121275664949735,6.840928649165778,4.508454139612614,34249,6848,13675,283,29,85,3.914298601714028,0.06473181698735729,3.121275664949735,70836,-62158,425,45.840928649165775"
"WH028,New York,2543,2562,7,1,9,56665,S996,Groceries,1941,2.1606167820409485,7.353017486163101,2.4397521324381866,27228,4967,11925,54,38,45,0.7632717263075108,0.09339650359923608,3.1606167820409485,73557,-71616,19,54.3530174861631"
"WH286,Denver,4127,2375,3,6,5,58513,S923,Apparel,1780,4.027623835467287,4.118159366328026,1.8571415911412996,15638,14093,4045,255,44,75,0.4313060334383329,0.2639084281877478,10.027623835467287,76651,-74871,-1752,53.11815936632803"
"WH060,New York,4630,3420,4,4,24,57943,S355,Groceries,8715,1.8213100976989345,4.615336795584389,3.5311855999008483,44641,7152,12031,82,19,34,1.8822894168466522,0.10371631459868731,5.821310097698935,77126,-68411,-1210,47.61533679558439"
"WH274,Los Angeles,4994,1228,5,5,6,70245,S740,Furniture,8855,1.8390851971727595,9.813247273358272,2.644791617566429,30671,16446,1274,153,3,85,1.7731277533039647,0.16282481823220632,6.83908519717276,87965,-79110,-3766,18.81324727335827"
"WH319,New York,1206,4118,5,4,24,55373,S952,Apparel,9874,3.432728194687892,8.34413892734694,4.754483311374395,12227,16050,8770,250,39,41,8.187396351575456,0.09863417027889097,7.432728194687892,80193,-70319,2912,71.34413892734693"
"WH303,Denver,2850,3908,4,2,12,58194,S591,Apparel,2912,4.905858342076278,5.135826289982817,1.3717735332817966,47174,18838,1891,260,15,33,1.0217543859649123,0.060414635180395984,6.905858342076278,78923,-76011,1058,32.135826289982816"
"WH258,Miami,1017,4062,6,7,7,62446,S154,Automotive,7929,1.873093079927344,3.35607117009695,3.0428223544766944,13932,7226,9521,222,47,72,7.79646017699115,0.07299741602067183,8.873093079927344,79193,-71264,3045,57.35607117009695"
"WH239,Chicago,610,1183,3,1,22,43540,S120,Automotive,7865,4.750081786612892,2.479564328328047,4.921400242955563,29570,17196,717,141,7,41,12.89344262295082,0.020629015894487658,5.750081786612892,61453,-53588,573,31.479564328328046"
"WH162,Chicago,2247,4189,10,4,12,53533,S831,Apparel,5348,3.4453273064589856,3.803589725440891,4.943949490291657,40767,6053,11638,63,27,80,2.38006230529595,0.05511811023622047,7.445327306458985,71224,-65876,1942,42.80358972544089"
"WH361,Seattle,3672,2652,6,4,13,63188,S383,Electronics,8655,4.236001183004077,6.898189428845661,4.138287320546762,40379,19104,11161,211,50,92,2.3570261437908497,0.09093835904802001,8.236001183004078,93453,-84798,-1020,69.89818942884565"
"WH190,Dallas,3101,898,9,2,10,81760,S434,Groceries,1225,3.736437996612843,5.842065865573657,2.5995910635589907,43489,7690,3512,259,5,59,0.39503386004514673,0.07130538756927039,5.7364379966128425,92962,-91737,-2203,20.84206586557366"
"WH082,New York,739,4749,8,5,9,74847,S405,Electronics,1854,0.7247454022780034,5.912708590707941,3.076839609477521,35493,2900,763,48,48,84,2.5087956698240865,0.0208210069591187,5.724745402278003,78510,-76656,4010,62.912708590707936"
"WH326,San Francisco,1966,2828,6,4,19,90169,S979,Apparel,2245,3.548535284207611,5.667817303856108,2.4322170322814145,34704,7944,11357,99,43,39,1.1419125127161749,0.05665053019824804,7.548535284207611,109470,-107225,862,67.66781730385611"
"WH448,Denver,1499,5099,4,6,8,33565,S651,Electronics,4985,4.461434466443609,4.33721389368103,4.248766052313778,38854,17196,7278,21,44,64,3.325550366911274,0.038580326349925365,10.46143446644361,58039,-53054,3600,56.33721389368103"
"WH309,Houston,1500,4869,3,3,13,97981,S268,Electronics,2813,0.9951979885031692,5.278446595875547,4.145348647081078,10630,19353,10524,107,39,76,1.8753333333333333,0.14111006585136407,3.995197988503169,127858,-125045,3369,57.27844659587555"
"WH067,San Francisco,2199,2979,4,4,8,45475,S955,Apparel,4946,2.11067885896301,1.3465287520307423,3.6266602783893607,38735,11826,3479,122,47,34,2.249204183719873,0.05677036272105331,6.11067885896301,60780,-55834,780,56.34652875203074"
"WH351,San Francisco,634,705,6,7,11,44147,S831,Apparel,1694,3.2391515461510987,8.87487812927209,1.5428912334511449,25823,17306,917,276,6,62,2.67192429022082,0.024551756186345506,10.2391515461511,62370,-60676,71,25.87487812927209"
"WH386,Chicago,535,3663,6,5,21,64769,S648,Groceries,7238,1.564553579129904,0.5166185234534095,4.152017310925927,21576,4079,1041,156,26,86,13.528971962616822,0.024796069707081942,6.564553579129904,69889,-62651,3128,47.51661852345341"
"WH083,Miami,2910,3448,7,7,16,84542,S315,Groceries,3837,2.7296322312551644,8.07749643906726,3.881242229309601,14643,4303,5330,91,11,17,1.3185567010309278,0.19872976849006352,9.729632231255165,94175,-90338,538,35.07749643906726"
"WH113,San Francisco,2373,1542,2,5,15,92064,S178,Electronics,4806,4.728511445262862,6.882992849254215,4.965105921730136,18600,5680,3070,163,48,91,2.0252844500632112,0.12758064516129033,9.728511445262862,100814,-96008,-831,69.88299284925421"
"WH057,Chicago,2182,712,10,2,23,67124,S221,Groceries,3908,2.616694545838304,5.352585469656307,1.3356840914265118,43289,8634,13556,138,35,28,1.7910174152153988,0.05040541477049597,4.616694545838304,89314,-85406,-1470,63.352585469656304"
"WH145,New York,4357,1521,10,5,20,65281,S830,Groceries,5909,3.9382488563969016,5.445214351555039,1.8293048518849409,47701,1581,5792,119,43,97,1.356208400275419,0.091339804196977,8.938248856396902,72654,-66745,-2836,68.44521435155504"
"WH181,Miami,3110,3322,4,7,8,88426,S663,Groceries,4584,3.786971377255448,1.4528526212060722,4.916439340671136,48667,4070,9536,47,29,77,1.4739549839228296,0.06390367189265828,10.786971377255448,102032,-97448,212,38.45285262120607"
"WH068,Seattle,1636,4170,4,3,6,87751,S961,Apparel,1699,0.6839042575502761,8.474155737103107,4.142397983429266,17858,9501,5919,9,38,61,1.0385085574572128,0.09161160264307314,3.6839042575502763,103171,-101472,2534,52.4741557371031"
"WH204,Seattle,1821,536,9,6,23,78229,S966,Electronics,8828,1.2981252941115855,7.0068577767571565,1.1504127771358197,12831,7219,3575,204,24,48,4.84788577704558,0.1419219078793547,7.2981252941115855,89023,-80195,-1285,54.00685777675716"
"WH047,Dallas,2309,3122,7,3,16,84305,S185,Automotive,7267,4.222160452028311,2.1536689786064755,2.355345437861804,23096,6377,14269,254,15,6,3.1472498917280207,0.09997402147558018,7.222160452028311,104951,-97684,813,33.153668978606476"
